place_id,business_name,category,search_category,phone,address,city,rating,review_count,google_maps_url,website_url,business_status,types
ChIJ_e-T8XtcZg8R4jSwHhUAAfk,Boise House Cleaning Co.,point_of_interest,Cleaning service,(208) 361-1027,"800 W Main St, Boise, ID 83702, USA",Boise,4.9,109,https://maps.google.com/?cid=17942622481129944290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.boisehousecleaningco.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJNVL9eBxNrlQRIWPlDPKbDFE,ProTouch Cleaners,point_of_interest,Cleaning service,(208) 994-1525,"554 N Steelhead Wy Ste 180, Boise, ID 83704, USA",Boise,4.8,456,https://maps.google.com/?cid=5840214280693441313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.protouchcleaners.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJFbBcN1YStAMRqaAnu7Yx9-Q,UpKeep LLC Cleaning,point_of_interest,Cleaning service,(208) 519-6292,"1111 S Orchard St, Boise, ID 83705, USA",Boise,5,88,https://maps.google.com/?cid=16498710420788846761&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://upkeepcleaning.net/,OPERATIONAL,point_of_interest|service|establishment
ChIJLfKY707_rlQRxuCgpmVfGrI,Boise Clean Pro,point_of_interest,Cleaning service,(208) 377-7100,"5979 W Overland Rd, Boise, ID 83709, USA",Boise,4.8,136,https://maps.google.com/?cid=12833674978337546438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.boiseclean.pro/,OPERATIONAL,point_of_interest|service|establishment
ChIJizpeoDarr1QR03Tz-C6F7LE,Aloha House Cleaning,point_of_interest,Cleaning service,(208) 912-4543,"6820 W Biathlon St, Eagle, ID 83616, USA",Eagle,5,13,https://maps.google.com/?cid=12820768676008654035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://alohahousecleaning.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJUcGuB6n5rlQRMN37ajAJVk8,Earth Home Eco Cleaning,point_of_interest,House cleaning,(208) 559-6636,"1728 S Annett St, Boise, ID 83705, USA",Boise,4.8,125,https://maps.google.com/?cid=5716766880551394608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.earthhomecleaning.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJ6XImD41TrlQRKgBmXxbnrS0,Molly Maid of Boise and the Treasure Valley,point_of_interest,House cleaning,(208) 261-7202,"1519 N Main St #100, Meridian, ID 83642, USA",Meridian,4.8,446,https://maps.google.com/?cid=3291540985953517610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.mollymaid.com/boise-treasure-valley/?utm_source=google&utm_medium=organic&utm_campaign=gbplisting,OPERATIONAL,point_of_interest|service|establishment
ChIJVyyITU1XrlQRlrhfbD_IUak,Noble Clean,service,Janitorial,(208) 738-6559,"7512 Lemhi St Suite 3A, Boise, ID 83709, USA",Boise,5,3,https://maps.google.com/?cid=12200753040250091670&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.noblecleanco.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJMXZFpeRWrlQRAIwvvySdd9Y,IMC Idaho Maintenance & Cleaning,laundry,Janitorial,(208) 760-5418,"7235 W Franklin Rd, Boise, ID 83709, USA",Boise,4.7,69,https://maps.google.com/?cid=15453993427497094144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://imc.cleaning/boise/,OPERATIONAL,laundry|service|point_of_interest|establishment
ChIJG4SVfa-FbmERk-dU6UHHhqU,Night Owl Janitorial,service,Janitorial,(208) 380-4133,"515 S Vista Ave, Boise, ID 83705, USA",Boise,5,4,https://maps.google.com/?cid=11927439749038794643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://nightowljanitorialidaho.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJ0_JmiFz4rlQRsr9_Rxe-AlM,Altius Office Cleaning and Janitorial,laundry,Janitorial,(208) 917-8080,"1220 S Vermont Ave, Boise, ID 83706, USA",Boise,4.7,15,https://maps.google.com/?cid=5981552262294519730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.altiusclean.com/,OPERATIONAL,laundry|service|point_of_interest|establishment
ChIJg6zf0Pr4rlQRMVez2m7qg2A,American Cleaning,laundry,Janitorial,(208) 248-3456,"616 W Front St, Boise, ID 83702, USA",Boise,4.7,134,https://maps.google.com/?cid=6954660011426666289&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.americancleaning.com/?utm_source=gmb&utm_medium=main&utm_campaign=organic,OPERATIONAL,laundry|general_contractor|service|point_of_interest|establishment
ChIJhwQhEI9VrlQRg2gHgCCJWNk,ultimate maintenance & cleaning,service,Janitorial,(208) 984-9263,"1811 N Maple Grove Rd, Boise, ID 83704, USA",Boise,,0,https://maps.google.com/?cid=15661418476860827779&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.ultimatemaintenanceandcleaning.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJceRk1k75rlQR83h7MYxsUGg,Montano Cleaning and Janitorial LLC,service,Janitorial,(208) 921-7899,"709 W Hale St, Boise, ID 83706, USA",Boise,5,3,https://maps.google.com/?cid=7516627127462754547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.montanocleaning.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJp61I453_rlQR8Ro0ABnQEdM,Hillside Handyman,general_contractor,Handyman,(208) 918-1844,"4611 W Clearview Dr, Boise, ID 83703, USA",Boise,4.9,58,https://maps.google.com/?cid=15209166222403050225&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hillsidehandymanidaho.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJqfPyuha5_yARrrKHHQ4vtto,All Your Home Needs Handyman,general_contractor,Handyman,(208) 637-5829,"3501 N North St, Boise, ID 83703, USA",Boise,5,29,https://maps.google.com/?cid=15759835683701109422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://boisehandyman.net/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJ0d8R5PT3rlQRMHMsm5kHxu0,A1 Handyman Boise,plumber,Handyman,(208) 995-6457,"3761 S Gekeler Ln APT 172, Boise, ID 83706, USA",Boise,4.7,80,https://maps.google.com/?cid=17133390188692402992&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.handyman-boise.com/,OPERATIONAL,plumber|electrician|home_goods_store|manufacturer|store|general_contractor|service|point_of_interest|establishment
ChIJ78ON4o3_rlQRpleUTS451Go,"House Doctors Handyman of Boise, ID",home_goods_store,Handyman,(208) 505-9976,"5537 N Glenwood St, Garden City, ID 83714, USA",,4.9,175,https://maps.google.com/?cid=7697840534115866534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://housedoctors.com/boise/,OPERATIONAL,home_goods_store|manufacturer|store|general_contractor|service|point_of_interest|establishment
ChIJZXvFkDNRrlQRfqXI2IIofgk,Get 'er Done Home services/Handyman,general_contractor,Handyman,(208) 861-5243,"463 E Boardwalk Row Dr, Meridian, ID 83642, USA",Meridian,5,78,https://maps.google.com/?cid=684028735854781822&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://letsgeterdone.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJ83W3JztcNmkRILXviphoi-4,Handyman in Idaho,general_contractor,Handyman,(510) 299-8101,"5777 N Gary Ln, Boise, ID 83714, USA",Boise,5,12,https://maps.google.com/?cid=17188947407164912928&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://handymaninidaho.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJh0JWyvj_rlQR3xyE9uMbztM,B&K Painting,point_of_interest,Painter,(208) 939-2278,"12586 W Bridger St #114, Boise, ID 83713, USA",Boise,5,246,https://maps.google.com/?cid=15262166853112569055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://bnkpainting.com/,OPERATIONAL,point_of_interest|establishment
ChIJo8f_bv9UrlQR73SM4nH0_jU,Spray 'n Coat Painting,painter,Painter,(208) 615-5432,"1213 3rd Ave N, Nampa, ID 83687, USA",Nampa,4.9,356,https://maps.google.com/?cid=3890815898064024815&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://sprayncoat.com/nampa,OPERATIONAL,painter|general_contractor|point_of_interest|service|establishment
ChIJAwgVyd_4rlQRbc0ctYI6_t4,Roe Painting,painter,Painter,(208) 991-0567,"703 E 44th St #8, Garden City, ID 83714, USA",,4.9,391,https://maps.google.com/?cid=16068344853563231597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://roepaint.com/boise/,OPERATIONAL,painter|general_contractor|point_of_interest|service|establishment
ChIJVVVx3BWzr1QRugE9HNdLX14,Top Tier Painting,point_of_interest,Painter,(208) 440-9907,"3600 N Maple Grove Rd, Boise, ID 83704, USA",Boise,5,46,https://maps.google.com/?cid=6800237349616550330&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://toptierpaintingidaho.com/,OPERATIONAL,point_of_interest|establishment
ChIJ3U8L-cb5rlQREjmgRH4Kk8g,Boise Commercial & Residential Painting,painter,Painter,(208) 254-6615,"999 W Main St STE 100, Boise, ID 83702, USA",Boise,5,30,https://maps.google.com/?cid=14452907166595561746&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://paintboise.com/,OPERATIONAL,painter|store|point_of_interest|service|establishment
ChIJxzCgUVxVrlQRvCCqXJNNEk0,Boise Home Painting,painter,Painter,(208) 724-9542,"850 E Franklin Rd STE 408, Meridian, ID 83642, USA",Meridian,4.9,148,https://maps.google.com/?cid=5553586585811427516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://boisehomepainting.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,OPERATIONAL,painter|home_goods_store|general_contractor|store|point_of_interest|service|establishment
ChIJqaiGFYH3rlQRIXMevpQyMes,Paul's Precision Painting,painter,Painter,(208) 985-4041,"3203 S Maze Ave, Boise, ID 83706, USA",Boise,4.7,50,https://maps.google.com/?cid=16947382487198102305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://paulsprecisionpaintingllc.com/,OPERATIONAL,painter|point_of_interest|service|establishment
ChIJAQAAAHBLrlQRWS5nH89Lo-Q,Global Painting Inc,painter,Painting contractor,(208) 395-0100,"1251 N Five Mile Rd, Boise, ID 83713, USA",Boise,5,13,https://maps.google.com/?cid=16475095214808575577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://globalpainting.com/,OPERATIONAL,painter|service|point_of_interest|establishment
ChIJm-0NXYNVrlQRUSOp7U8NqZc,Boise Concrete Contractors,general_contractor,Concrete contractor,(208) 547-5836,"511 N Meadowland Dr, Boise, ID 83713, USA",Boise,5,62,https://maps.google.com/?cid=10928280607732081489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.boiseconcretecontractor.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJv43SSpb_rlQRuQQBy7yzAv8,Mr. Mudd Concrete,manufacturer,Concrete contractor,(208) 861-7833,"400 E 52nd St, Garden City, ID 83714, USA",,4.9,1410,https://maps.google.com/?cid=18375447053066110137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.mrmuddconcrete.com/,OPERATIONAL,manufacturer|general_contractor|service|point_of_interest|establishment
ChIJZd9vNtZrpSURH8MU4nthkuk,Catalpa Concrete Company,manufacturer,Concrete contractor,(208) 519-2504,"1102 Dawn Dr, Boise, ID 83713, USA",Boise,5,31,https://maps.google.com/?cid=16830621942138848031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.catalpaconcrete.com/,OPERATIONAL,manufacturer|general_contractor|service|point_of_interest|establishment
ChIJ5TGUZN74rlQRm8dB_zJkJ-Y,Lenz Concrete,general_contractor,Concrete contractor,(208) 989-6119,"1520 W Washington St, Boise, ID 83702, USA",Boise,4.8,34,https://maps.google.com/?cid=16584334323008784283&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.boisecustomconcrete.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJASUOwHZXrlQRqtK3_C5OI6Q,Modern Concrete and Design,general_contractor,Concrete contractor,(208) 631-7056,"11532 Joplin Rd, Garden City, ID 83714, USA",,4.4,28,https://maps.google.com/?cid=11827383010120422058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.modernconcreteidaho.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJP6Fd7JD3rlQRruhypNsu3zo,Sam The Concrete Man Boise,general_contractor,Concrete contractor,(208) 768-6028,"3046 S Honeycomb Way, Boise, ID 83716, USA",Boise,4.7,23,https://maps.google.com/?cid=4242160894898006190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://boise.samtheconcreteman.com/?utm_source=Google&utm_medium=Listings&utm_campaign=GBP,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJvcXlX7BXrlQRdU96EU_enq8,ELEMENT FENCING,general_contractor,Fencing contractor,(208) 631-2790,"6655 W Victory Rd, Boise, ID 83709, USA",Boise,4.8,135,https://maps.google.com/?cid=12654796434134683509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://elementfencing.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJ1V7G02OVH20Rl0GXLXsCAUI,Equinox Fence,general_contractor,Fencing contractor,(208) 908-1175,"5821 W Elmer St, Boise, ID 83703, USA",Boise,5,49,https://maps.google.com/?cid=4756085409549074839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.equinoxfence.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJDSVuX1ZXrlQRo3ECVLwBUzA,"Certified Fencing, LLC",general_contractor,Fencing contractor,(208) 449-2040,"9601 W State St STE 112, Garden City, ID 83714, USA",,4.8,152,https://maps.google.com/?cid=3482128845262451107&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://certifiedfencing.com/,OPERATIONAL,general_contractor|building_materials_store|store|service|point_of_interest|establishment
ChIJBVKX20r_rlQRvqg3cmkBRI0,Frontier Fence Company,general_contractor,Fencing contractor,(208) 546-5752,"405 E 41st St, Garden City, ID 83714, USA",,4.4,86,https://maps.google.com/?cid=10179262610163607742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.frontierfencecompany.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJw5DgCBRVrlQR5V5RF_u_Sqo,Anvil Fence Company,general_contractor,Fencing contractor,(208) 375-6767,"106 E 46th Pl, Garden City, ID 83714, USA",,4.8,129,https://maps.google.com/?cid=12270831219873242853&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://anvilfence.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJdzfSVFGl8GwRcdsJT9Oejus,iD Fence Company,general_contractor,Fencing contractor,(208) 994-7855,"16345 Midway Rd, Nampa, ID 83651, USA",Nampa,5,54,https://maps.google.com/?cid=16973678676007312241&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://idfencecompany.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJy9uOMdIWc0oRy1lTEI9baIo,ZD Fencing LLC,general_contractor,Fencing contractor,(208) 991-0915,"3660 N Falcon Ridge Ln, Eagle, ID 83616, USA",Eagle,5,93,https://maps.google.com/?cid=9973322044824312267&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.zdfencing.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJ_Uch4P4Br1QRZrcMKSH9vzs,Arborman Tree Care,service,Tree service,(208) 286-6875,"8020 W King St, Boise, ID 83704, USA",Boise,4.9,244,https://maps.google.com/?cid=4305438087653930854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.arbormantreecare.net/,OPERATIONAL,service|point_of_interest|establishment
ChIJT3oXQ11XrlQRm6N4j1YgTbI,A Cut Above Tree Service,service,Tree service,(208) 898-4286,"8401 W Desert Ave, Boise, ID 83709, USA",Boise,4.9,208,https://maps.google.com/?cid=12847960868104217499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.acutabovetrees.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJux3OKa_5rlQRniSkDrh1RH8,Sawtooth Tree Service,service,Tree service,(208) 268-8199,"5892 S Horseshoe Pl, Boise, ID 83716, USA",Boise,5,385,https://maps.google.com/?cid=9170584174613243038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.sawtoothboise.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJvRJQocr4rlQRfa011eLaYrU,Timberline Tree Service,service,Tree service,(208) 377-5663,"6217 S Latigo Dr, Boise, ID 83709, USA",Boise,5,321,https://maps.google.com/?cid=13070249736357129597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://timberlinetreeandshrub.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJHbOSCAn_rlQRwWtjPsHbJ30,Boise Tree - SavATree,general_contractor,Tree service,(208) 473-8223,"6126 W State St #401, Boise, ID 83703, USA",Boise,5,470,https://maps.google.com/?cid=9018418401854581697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.savatree.com/locations/boise-idaho/?utm_source=GMB&utm_medium=organic&utm_campaign=boise,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJc2fXGwL_rlQRjt7s1vBg3Qs,Tapson's Tree Service LLC,service,Tree service,(208) 398-3217,"10832 W Edna St, Boise, ID 83713, USA",Boise,4.8,63,https://maps.google.com/?cid=854946091784527502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://tapsonstreeservice.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJORWmNi7g8kYRrSgbfuOZCZQ,Skyline Tree Service LLC,service,Tree service,(208) 369-2054,"8532 Colt Dr, Boise, ID 83709, USA",Boise,5,28,https://maps.google.com/?cid=10667226394756065453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.skyline-tree-service.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJ9-xEQmpXrlQRoZiKxL7Fp3o,"Parker Tree Service, Inc.",service,Tree removal,(208) 461-8733,"3713 W Greenbrier Dr, Boise, ID 83705, USA",Boise,5,147,https://maps.google.com/?cid=8838250216869763233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://parkertreeservice.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJ1dKjV1NXrlQRpFgZj5bQgEs,D&L Garage Doors - Garage Door Repair Experts!,store,Garage door repair,(208) 261-3700,"3800 W Chinden Blvd, Boise, ID 83714, USA",Boise,4.9,968,https://maps.google.com/?cid=5440577694928033956&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://garagedoorrepairinboise.com/?utm_campaign=gmb,OPERATIONAL,store|supplier|point_of_interest|service|establishment
ChIJI-Wm4tZXrlQRvnTbuZIMtRo,Precision Garage Door of Boise,supplier,Garage door repair,(208) 252-6535,"6144 W Clinton St, Boise, ID 83704, USA",Boise,4.9,1123,https://maps.google.com/?cid=1924458240093680830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://garagedoorboise.com/?utm_source=gmb&utm_medium=location_boise&utm_campaign=website&camp=GMB,OPERATIONAL,supplier|point_of_interest|service|establishment
ChIJE4Jt6jhTrlQRWSdcAVrdBz4,A1 Garage Door Service,supplier,Garage door repair,(208) 417-2283,"9543 W Emerald St Suite 103, Boise, ID 83704, USA",Boise,4.8,2718,https://maps.google.com/?cid=4469784533828118361&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://a1garage.com/locations/idaho/boise/garage-door-repair-and-installation-83704-p.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[boise],OPERATIONAL,supplier|point_of_interest|service|establishment
ChIJ4S8pM_2tlVQRbgMDF7ztJ7M,Legacy Garage Doors,supplier,Garage door repair,(208) 575-7117,"7151 W Emerald St Suite #2, Boise, ID 83704, USA",Boise,5,369,https://maps.google.com/?cid=12909548248976524142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.legacygaragedoorservices.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Boise-ID,OPERATIONAL,supplier|point_of_interest|service|establishment
ChIJURDishdXrlQRaPiuxAG3DMM,Action Garage Door of Boise,supplier,Garage door repair,(208) 261-2949,"7269 Potomac Dr suite 210, Boise, ID 83704, USA",Boise,4.9,72,https://maps.google.com/?cid=14054809755339126888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://actiongaragedoor.net/service-area/boise/?utm_source=google&utm_medium=gmb&utm_campaign=gbp%20boise,OPERATIONAL,supplier|point_of_interest|service|establishment
ChIJA7VgKzb_rlQRhhA3eaMNA00,Garage Door Store Boise,general_contractor,Garage door repair,(208) 514-2871,"9075 W Hackamore Dr, Boise, ID 83709, USA",Boise,5,1049,https://maps.google.com/?cid=5549294161615065222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.garagedoorstoreboise.com/,OPERATIONAL,general_contractor|supplier|point_of_interest|service|establishment
ChIJ9x0-20z_rlQR843y2NeG7bI,Ex-Cello Overhead Door Company,store,Garage door repair,(208) 584-1402,"106 E 42nd St, Boise, ID 83714, USA",Boise,4.9,433,https://maps.google.com/?cid=12893109569847463411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://excellodoor.com/,OPERATIONAL,store|supplier|point_of_interest|service|establishment
ChIJFTrA9_5UrlQRaOscnoNY38Y,Western Appliance Repair,point_of_interest,Appliance repair,(208) 863-3702,"13601 W McMillan Rd, Boise, ID 83713, USA",Boise,4.9,94,https://maps.google.com/?cid=14330269861632863080&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://westernappliancerepairboise.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJFX0874P4rlQRtu4MapWh_Bc,Western Boise Appliance Repair,point_of_interest,Appliance repair,(208) 344-4893,"4346 Rose Hill St, Boise, ID 83705, USA",Boise,4.9,84,https://maps.google.com/?cid=1728434020104859318&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://appliancerepairboise.com/,OPERATIONAL,point_of_interest|service|establishment
